"","annotation","subannotation"
"J3.MAA000442.3_11_M.1.1","Endothelial",NA
"L17.MAA000442.3_11_M.1.1","Multipotent Progenitors",NA
"N8.MAA000442.3_11_M.1.1","T-cells",NA
"D8.MAA000442.3_11_M.1.1","B-cells",NA
"G8.MAA000442.3_11_M.1.1","Neutrophils",NA
"J4.MAA000442.3_11_M.1.1","Endothelial",NA
"L19.MAA000442.3_11_M.1.1","Multipotent Progenitors",NA
"N9.MAA000442.3_11_M.1.1","Neutrophils",NA
"D10.MAA000442.3_11_M.1.1","Neutrophils",NA
"G9.MAA000442.3_11_M.1.1","B-cells",NA
"J5.MAA000442.3_11_M.1.1","Endothelial",NA
"N10.MAA000442.3_11_M.1.1","T-cells",NA
"J6.MAA000442.3_11_M.1.1","Endothelial",NA
"L22.MAA000442.3_11_M.1.1","Endothelial",NA
"N11.MAA000442.3_11_M.1.1","B-cells",NA
"D11.MAA000442.3_11_M.1.1","Neutrophils",NA
"G11.MAA000442.3_11_M.1.1","Granulocytes",NA
"D12.MAA000442.3_11_M.1.1","B-cells",NA
"G12.MAA000442.3_11_M.1.1","T-cells",NA
"J7.MAA000442.3_11_M.1.1","B-cells",NA
"N13.MAA000442.3_11_M.1.1","B-cells",NA
"P1.MAA000442.3_11_M.1.1","Endothelial",NA
"E1.MAA000442.3_11_M.1.1","Endothelial",NA
"G14.MAA000442.3_11_M.1.1","Granulocytes",NA
"D13.MAA000442.3_11_M.1.1","Granulocytes",NA
"G13.MAA000442.3_11_M.1.1","B-cells",NA
"J8.MAA000442.3_11_M.1.1","B-cells",NA
"N14.MAA000442.3_11_M.1.1","Granulocytes",NA
"J22.MAA000442.3_11_M.1.1","Multipotent Progenitors",NA
"E2.MAA000442.3_11_M.1.1","Endothelial",NA
"G15.MAA000442.3_11_M.1.1","Multipotent Progenitors",NA
"K1.MAA000442.3_11_M.1.1","Endothelial",NA
"M7.MAA000442.3_11_M.1.1","Neutrophils",NA
"M3.MAA000442.3_11_M.1.1","Endothelial",NA
"P6.MAA000442.3_11_M.1.1","Endothelial",NA
"N15.MAA000442.3_11_M.1.1","Multipotent Progenitors",NA
"P5.MAA000442.3_11_M.1.1","Endothelial",NA
"J19.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"L6.MAA000510.3_8_M.1.1","B-cells",NA
"M19.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"O9.MAA000510.3_8_M.1.1","Endothelial",NA
"P15.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"C1.MAA000510.3_8_M.1.1","T-cells",NA
"E20.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"G19.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"I5.MAA000510.3_8_M.1.1","B-cells",NA
"C2.MAA000510.3_8_M.1.1","B-cells",NA
"E22.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"G20.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"I6.MAA000510.3_8_M.1.1","T-cells",NA
"J20.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"M20.MAA000510.3_8_M.1.1","Endothelial",NA
"O10.MAA000510.3_8_M.1.1","Endothelial",NA
"P16.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"L7.MAA000510.3_8_M.1.1","T-cells",NA
"C4.MAA000510.3_8_M.1.1","B-cells",NA
"F1.MAA000510.3_8_M.1.1","T-cells",NA
"G21.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"L9.MAA000510.3_8_M.1.1","Endothelial",NA
"M21.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"O11.MAA000510.3_8_M.1.1","Endothelial",NA
"P17.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"I8.MAA000510.3_8_M.1.1","T-cells",NA
"J21.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"C5.MAA000510.3_8_M.1.1","B-cells",NA
"F4.MAA000510.3_8_M.1.1","B-cells",NA
"G22.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"I14.MAA000510.3_8_M.1.1","Endothelial",NA
"P18.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"L10.MAA000510.3_8_M.1.1","Endothelial",NA
"M22.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"O12.MAA000510.3_8_M.1.1","Endothelial",NA
"C9.MAA000510.3_8_M.1.1","Endothelial",NA
"F5.MAA000510.3_8_M.1.1","Mono/macro/DCs",NA
"H1.MAA000510.3_8_M.1.1","B-cells",NA
"K1.MAA000510.3_8_M.1.1","B-cells",NA
"L12.MAA000510.3_8_M.1.1","Endothelial",NA
"N2.MAA000510.3_8_M.1.1","B-cells",NA
"O14.MAA000510.3_8_M.1.1","Endothelial",NA
"P19.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"C10.MAA000510.3_8_M.1.1","Endothelial",NA
"N3.MAA000510.3_8_M.1.1","B-cells",NA
"O15.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"F6.MAA000510.3_8_M.1.1","Granulocytes",NA
"H2.MAA000510.3_8_M.1.1","B-cells",NA
"I16.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"K2.MAA000510.3_8_M.1.1","T-cells",NA
"L15.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"I17.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"K4.MAA000510.3_8_M.1.1","T-cells",NA
"L16.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"N4.MAA000510.3_8_M.1.1","T-cells",NA
"O16.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"P21.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"C12.MAA000510.3_8_M.1.1","Endothelial",NA
"F7.MAA000510.3_8_M.1.1","T-cells",NA
"H3.MAA000510.3_8_M.1.1","T-cells",NA
"K5.MAA000510.3_8_M.1.1","T-cells",NA
"L17.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"N5.MAA000510.3_8_M.1.1","B-cells",NA
"O17.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"P22.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"C16.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"F11.MAA000510.3_8_M.1.1","Endothelial",NA
"H6.MAA000510.3_8_M.1.1","Mono/macro/DCs",NA
"I18.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"H8.MAA000510.3_8_M.1.1","T-cells",NA
"I19.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"K6.MAA000510.3_8_M.1.1","T-cells",NA
"L18.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"N6.MAA000510.3_8_M.1.1","T-cells",NA
"O18.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"C20.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"F15.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"K7.MAA000510.3_8_M.1.1","T-cells",NA
"L19.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"N7.MAA000510.3_8_M.1.1","Mono/macro/DCs",NA
"O19.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"A1.MAA000510.3_8_M.1.1","NK-cells",NA
"D1.MAA000510.3_8_M.1.1","B-cells",NA
"F16.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"H9.MAA000510.3_8_M.1.1","Endothelial",NA
"I20.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"K8.MAA000510.3_8_M.1.1","T-cells",NA
"L20.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"N8.MAA000510.3_8_M.1.1","B-cells",NA
"O20.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"A4.MAA000510.3_8_M.1.1","B-cells",NA
"D2.MAA000510.3_8_M.1.1","Mono/macro/DCs",NA
"F17.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"H10.MAA000510.3_8_M.1.1","Endothelial",NA
"I21.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"L21.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"N9.MAA000510.3_8_M.1.1","Endothelial",NA
"O21.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"A6.MAA000510.3_8_M.1.1","T-cells",NA
"D5.MAA000510.3_8_M.1.1","T-cells",NA
"F18.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"H12.MAA000510.3_8_M.1.1","Endothelial",NA
"I22.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"K12.MAA000510.3_8_M.1.1","Endothelial",NA
"L22.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"N10.MAA000510.3_8_M.1.1","Endothelial",NA
"O22.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"A16.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"D6.MAA000510.3_8_M.1.1","B-cells",NA
"F19.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"H15.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"J1.MAA000510.3_8_M.1.1","B-cells",NA
"K15.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"H16.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"J2.MAA000510.3_8_M.1.1","B-cells",NA
"K16.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"M2.MAA000510.3_8_M.1.1","T-cells",NA
"N15.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"P1.MAA000510.3_8_M.1.1","B-cells",NA
"D7.MAA000510.3_8_M.1.1","B-cells",NA
"F21.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"P2.MAA000510.3_8_M.1.1","T-cells",NA
"A19.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"A20.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"D16.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"D14.MAA000510.3_8_M.1.1","Endothelial",NA
"F22.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"H17.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"J3.MAA000510.3_8_M.1.1","T-cells",NA
"K17.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"M3.MAA000510.3_8_M.1.1","T-cells",NA
"N16.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"G1.MAA000510.3_8_M.1.1","B-cells",NA
"N17.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"P3.MAA000510.3_8_M.1.1","T-cells",NA
"H18.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"J4.MAA000510.3_8_M.1.1","Mono/macro/DCs",NA
"K18.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"M4.MAA000510.3_8_M.1.1","B-cells",NA
"B1.MAA000510.3_8_M.1.1","T-cells",NA
"D19.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"G2.MAA000510.3_8_M.1.1","T-cells",NA
"H19.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"P4.MAA000510.3_8_M.1.1","T-cells",NA
"J8.MAA000510.3_8_M.1.1","B-cells",NA
"K19.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"M5.MAA000510.3_8_M.1.1","Mono/macro/DCs",NA
"N18.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"B4.MAA000510.3_8_M.1.1","B-cells",NA
"D22.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"G3.MAA000510.3_8_M.1.1","B-cells",NA
"K20.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"H20.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"J10.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"M7.MAA000510.3_8_M.1.1","B-cells",NA
"N19.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"P5.MAA000510.3_8_M.1.1","B-cells",NA
"M8.MAA000510.3_8_M.1.1","B-cells",NA
"N20.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"P6.MAA000510.3_8_M.1.1","NK-cells",NA
"B8.MAA000510.3_8_M.1.1","T-cells",NA
"E1.MAA000510.3_8_M.1.1","B-cells",NA
"G5.MAA000510.3_8_M.1.1","T-cells",NA
"H21.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"J13.MAA000510.3_8_M.1.1","Endothelial",NA
"G7.MAA000510.3_8_M.1.1","T-cells",NA
"B12.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"E2.MAA000510.3_8_M.1.1","Granulocytes",NA
"H22.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"J14.MAA000510.3_8_M.1.1","Endothelial",NA
"K22.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"M9.MAA000510.3_8_M.1.1","Endothelial",NA
"N21.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"P7.MAA000510.3_8_M.1.1","Granulocytes",NA
"O1.MAA000510.3_8_M.1.1","T-cells",NA
"P8.MAA000510.3_8_M.1.1","B-cells",NA
"B16.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"E5.MAA000510.3_8_M.1.1","Granulocytes",NA
"G8.MAA000510.3_8_M.1.1","NK-cells",NA
"I1.MAA000510.3_8_M.1.1","B-cells",NA
"J15.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"L1.MAA000510.3_8_M.1.1","Granulocytes",NA
"M15.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"E6.MAA000510.3_8_M.1.1","T-cells",NA
"G10.MAA000510.3_8_M.1.1","Endothelial",NA
"B18.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"I2.MAA000510.3_8_M.1.1","B-cells",NA
"J16.MAA000510.3_8_M.1.1","Mono/macro/DCs",NA
"B19.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"L2.MAA000510.3_8_M.1.1","B-cells",NA
"M16.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"O2.MAA000510.3_8_M.1.1","Granulocytes",NA
"P9.MAA000510.3_8_M.1.1","Endothelial",NA
"E12.MAA000510.3_8_M.1.1","Endothelial",NA
"G17.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"B20.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"E15.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"I3.MAA000510.3_8_M.1.1","T-cells",NA
"J17.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"L3.MAA000510.3_8_M.1.1","Granulocytes",NA
"O3.MAA000510.3_8_M.1.1","B-cells",NA
"P10.MAA000510.3_8_M.1.1","Endothelial",NA
"G18.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"I4.MAA000510.3_8_M.1.1","T-cells",NA
"J18.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"L4.MAA000510.3_8_M.1.1","T-cells",NA
"M18.MAA000510.3_8_M.1.1","Multipotent Progenitors",NA
"O4.MAA000510.3_8_M.1.1","B-cells",NA
"K4.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"C5.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"D12.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"F4.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"G8.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"H12.MAA000554.3_8_M.1.1","B-cells",NA
"B1.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"C7.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"D14.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"C6.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"F6.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"H14.MAA000554.3_8_M.1.1","Granulocytes",NA
"F5.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"H13.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"J1.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"K5.MAA000554.3_8_M.1.1","Epithelial?",NA
"J2.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"K6.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"B3.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"F7.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"G11.MAA000554.3_8_M.1.1","NK-cells",NA
"H15.MAA000554.3_8_M.1.1","T-cells",NA
"J3.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"K7.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"D16.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"B4.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"H16.MAA000554.3_8_M.1.1","Granulocytes",NA
"G12.MAA000554.3_8_M.1.1","Neutrophils",NA
"J4.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"K8.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"G13.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"F9.MAA000554.3_8_M.1.1","T-cells",NA
"J5.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"K9.MAA000554.3_8_M.1.1","B-cells",NA
"A1.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"E1.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"F10.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"G14.MAA000554.3_8_M.1.1","Granulocytes",NA
"A2.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"B7.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"C12.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"E2.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"I1.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"J6.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"I2.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"J7.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"F11.MAA000554.3_8_M.1.1","Granulocytes",NA
"G15.MAA000554.3_8_M.1.1","T-cells",NA
"A3.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"B8.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"F12.MAA000554.3_8_M.1.1","Granulocytes",NA
"E3.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"I3.MAA000554.3_8_M.1.1","Epithelial?",NA
"G16.MAA000554.3_8_M.1.1","Granulocytes",NA
"A4.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"E4.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"I4.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"A5.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"C15.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"E5.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"F14.MAA000554.3_8_M.1.1","NK-cells",NA
"J10.MAA000554.3_8_M.1.1","Granulocytes",NA
"I5.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"B11.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"F15.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"I6.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"J11.MAA000554.3_8_M.1.1","NK-cells",NA
"E6.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"E7.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"I7.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"J12.MAA000554.3_8_M.1.1","T-cells",NA
"A7.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"F17.MAA000554.3_8_M.1.1","Endothelial",NA
"H1.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"I8.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"J13.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"A8.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"D1.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"J14.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"D2.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"F18.MAA000554.3_8_M.1.1","Endothelial?",NA
"H2.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"I9.MAA000554.3_8_M.1.1","Granulocytes",NA
"B15.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"E11.MAA000554.3_8_M.1.1","B-cells",NA
"H3.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"I10.MAA000554.3_8_M.1.1","NK-cells",NA
"J15.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"B16.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"D4.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"E12.MAA000554.3_8_M.1.1","B-cells",NA
"H4.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"I11.MAA000554.3_8_M.1.1","T-cells",NA
"D6.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"D5.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"G1.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"H5.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"I12.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"D7.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"G3.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"G2.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"H7.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"I14.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"H6.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"I13.MAA000554.3_8_M.1.1","T-cells",NA
"A15.MAA000554.3_8_M.1.1","Granulocytes",NA
"C1.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"D8.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"G4.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"H8.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"I15.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"C2.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"D9.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"G5.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"H9.MAA000554.3_8_M.1.1","T-cells",NA
"I16.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"K1.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"A16.MAA000554.3_8_M.1.1","Granulocytes",NA
"G6.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"H10.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"K2.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"C3.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"F2.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"L8.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"M14.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"P1.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"C4.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"F3.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"G7.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"I18.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"K3.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"P2.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"L9.MAA000554.3_8_M.1.1","Granulocytes",NA
"M15.MAA000554.3_8_M.1.1","B-cells",NA
"P3.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"L11.MAA000554.3_8_M.1.1","Granulocytes",NA
"L12.MAA000554.3_8_M.1.1","T-cells",NA
"O2.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"P5.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"O1.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"P4.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"L13.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"O3.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"P6.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"O4.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"P7.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"L14.MAA000554.3_8_M.1.1","Granulocytes",NA
"K12.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"K11.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"N1.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"O5.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"P8.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"L16.MAA000554.3_8_M.1.1","B-cells",NA
"K13.MAA000554.3_8_M.1.1","T-cells",NA
"N3.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"N2.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"O7.MAA000554.3_8_M.1.1","Epithelial?",NA
"P10.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"O6.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"P9.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"K14.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"N4.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"O8.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"P11.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"N5.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"O9.MAA000554.3_8_M.1.1","T-cells",NA
"P12.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"K15.MAA000554.3_8_M.1.1","B-cells",NA
"M1.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"K17.MAA000554.3_8_M.1.1","Muscle?",NA
"K16.MAA000554.3_8_M.1.1","T-cells",NA
"N6.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"O10.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"M3.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"M4.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"N8.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"N7.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"O12.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"P15.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"O11.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"P14.MAA000554.3_8_M.1.1","T-cells",NA
"M5.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"N9.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"O13.MAA000554.3_8_M.1.1","Mono/macro/DCs",NA
"P16.MAA000554.3_8_M.1.1","Granulocytes",NA
"P17.MAA000554.3_8_M.1.1","Endothelial?",NA
"L1.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"M6.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"N10.MAA000554.3_8_M.1.1","B-cells",NA
"O14.MAA000554.3_8_M.1.1","Granulocytes",NA
"M7.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"L2.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"M8.MAA000554.3_8_M.1.1","Multipotent Progenitors",NA
"N12.MAA000554.3_8_M.1.1","Granulocytes",NA
"O16.MAA000554.3_8_M.1.1","Granulocytes",NA
