"","annotation","subannotation"
"L14.MAA000899.3_10_M.1.1","Fb_1",NA
"L17.MAA000899.3_10_M.1.1","Edc_3_endocardial",NA
"L22.MAA000899.3_10_M.1.1","Fb_2",NA
"O21.MAA000899.3_10_M.1.1","Edc_3_endocardial",NA
"M14.MAA000899.3_10_M.1.1","Fb_1",NA
"P2.MAA000899.3_10_M.1.1","Immune_Cells_1",NA
"A1.MAA000899.3_10_M.1.1","Fb_1",NA
"M16.MAA000899.3_10_M.1.1","SMCs","Myofibroblast"
"N2.MAA000899.3_10_M.1.1","Fb_1",NA
"A9.MAA000899.3_10_M.1.1","Immune_Cells_2",NA
"A22.MAA000899.3_10_M.1.1","Fb_2",NA
"N4.MAA000899.3_10_M.1.1","CMs",NA
"P7.MAA000899.3_10_M.1.1","Fb_2",NA
"D8.MAA000899.3_10_M.1.1","Fb_1",NA
"N10.MAA000899.3_10_M.1.1","Fb_2",NA
"D22.MAA000899.3_10_M.1.1","Fb_1",NA
"N12.MAA000899.3_10_M.1.1","Immune_Cells_1",NA
"E7.MAA000899.3_10_M.1.1","Fb_1",NA
"N20.MAA000899.3_10_M.1.1","Fb_2",NA
"F22.MAA000899.3_10_M.1.1","Immune_Cells_1",NA
"O2.MAA000899.3_10_M.1.1","Fb_1",NA
"G17.MAA000899.3_10_M.1.1","Fb_1",NA
"P16.MAA000899.3_10_M.1.1","Immune_Cells_1",NA
"G22.MAA000899.3_10_M.1.1","Fb_2",NA
"P18.MAA000899.3_10_M.1.1","Edc_3_endocardial",NA
"I5.MAA000899.3_10_M.1.1","Fb_1",NA
"O5.MAA000899.3_10_M.1.1","Immune_Cells_1",NA
"P19.MAA000899.3_10_M.1.1","Fb_2",NA
"O6.MAA000899.3_10_M.1.1","Edc_1",NA
"I10.MAA000899.3_10_M.1.1","Fb_1",NA
"I19.MAA000899.3_10_M.1.1","Edc_3_endocardial",NA
"I21.MAA000899.3_10_M.1.1","Immune_Cells_1",NA
"I22.MAA000899.3_10_M.1.1","Immune_Cells_1",NA
"O10.MAA000899.3_10_M.1.1","Fb_2",NA
"J7.MAA000899.3_10_M.1.1","Fb_1",NA
"O11.MAA000899.3_10_M.1.1","Fb_1",NA
"J20.MAA000899.3_10_M.1.1","Fb_1",NA
"F5.MAA000901.3_10_M.1.1","Fb_1",NA
"P12.MAA000901.3_10_M.1.1","Immune_Cells_1",NA
"C16.MAA000901.3_10_M.1.1","Edc_1",NA
"F9.MAA000901.3_10_M.1.1","Edc_1",NA
"K22.MAA000901.3_10_M.1.1","Edc_1",NA
"C18.MAA000901.3_10_M.1.1","Edc_1",NA
"F11.MAA000901.3_10_M.1.1","Immune_Cells_1",NA
"L2.MAA000901.3_10_M.1.1","Edc_1",NA
"A15.MAA000901.3_10_M.1.1","Fb_1",NA
"I12.MAA000901.3_10_M.1.1","Edc_1",NA
"C21.MAA000901.3_10_M.1.1","Edc_2_coronary_vascular",NA
"A16.MAA000901.3_10_M.1.1","Edc_1",NA
"F13.MAA000901.3_10_M.1.1","Fb_1",NA
"I13.MAA000901.3_10_M.1.1","Edc_1",NA
"N1.MAA000901.3_10_M.1.1","Edc_1",NA
"A22.MAA000901.3_10_M.1.1","Edc_1",NA
"D1.MAA000901.3_10_M.1.1","Edc_1",NA
"O9.MAA000901.3_10_M.1.1","Fb_1",NA
"P20.MAA000901.3_10_M.1.1","Edc_1",NA
"F15.MAA000901.3_10_M.1.1","Fb_1",NA
"I15.MAA000901.3_10_M.1.1","Immune_Cells_1",NA
"N2.MAA000901.3_10_M.1.1","Immune_Cells_1",NA
"F16.MAA000901.3_10_M.1.1","Immune_Cells_1",NA
"I20.MAA000901.3_10_M.1.1","Fb_1",NA
"L8.MAA000901.3_10_M.1.1","Edc_1",NA
"N3.MAA000901.3_10_M.1.1","Edc_1",NA
"P21.MAA000901.3_10_M.1.1","Fb_2",NA
"B2.MAA000901.3_10_M.1.1","Edc_1",NA
"N4.MAA000901.3_10_M.1.1","Edc_1",NA
"F21.MAA000901.3_10_M.1.1","SMCs","Myofibroblast"
"B3.MAA000901.3_10_M.1.1","Edc_1",NA
"F22.MAA000901.3_10_M.1.1","Edc_1",NA
"J3.MAA000901.3_10_M.1.1","Immune_Cells_1",NA
"B4.MAA000901.3_10_M.1.1","Fb_1",NA
"D6.MAA000901.3_10_M.1.1","SMCs","Myofibroblast"
"J4.MAA000901.3_10_M.1.1","Immune_Cells_1",NA
"L11.MAA000901.3_10_M.1.1","Immune_Cells_1",NA
"N6.MAA000901.3_10_M.1.1","Fb_1",NA
"D16.MAA000901.3_10_M.1.1","Edc_1",NA
"J9.MAA000901.3_10_M.1.1","Immune_Cells_2",NA
"L12.MAA000901.3_10_M.1.1","Edc_1",NA
"N7.MAA000901.3_10_M.1.1","Fb_1",NA
"O16.MAA000901.3_10_M.1.1","Edc_1",NA
"D18.MAA000901.3_10_M.1.1","Edc_3_endocardial",NA
"O17.MAA000901.3_10_M.1.1","Immune_Cells_1",NA
"B7.MAA000901.3_10_M.1.1","Fb_1",NA
"D19.MAA000901.3_10_M.1.1","Immune_Cells_1",NA
"J14.MAA000901.3_10_M.1.1","SMCs","Myofibroblast"
"O18.MAA000901.3_10_M.1.1","Immune_Cells_1",NA
"L15.MAA000901.3_10_M.1.1","Edc_1",NA
"D22.MAA000901.3_10_M.1.1","SMCs","Myofibroblast"
"J22.MAA000901.3_10_M.1.1","Immune_Cells_1",NA
"L18.MAA000901.3_10_M.1.1","Edc_1",NA
"B14.MAA000901.3_10_M.1.1","Immune_Cells_1",NA
"K4.MAA000901.3_10_M.1.1","Immune_Cells_1",NA
"L20.MAA000901.3_10_M.1.1","Fb_1",NA
"C1.MAA000901.3_10_M.1.1","Edc_1",NA
"E16.MAA000901.3_10_M.1.1","Immune_Cells_1",NA
"G22.MAA000901.3_10_M.1.1","Edc_3_endocardial",NA
"M2.MAA000901.3_10_M.1.1","Fb_1",NA
"C2.MAA000901.3_10_M.1.1","SMCs","Myofibroblast"
"E17.MAA000901.3_10_M.1.1","Edc_1",NA
"H2.MAA000901.3_10_M.1.1","SMCs","Myofibroblast"
"K9.MAA000901.3_10_M.1.1","Edc_1",NA
"C3.MAA000901.3_10_M.1.1","Fb_1",NA
"H3.MAA000901.3_10_M.1.1","Edc_1",NA
"K10.MAA000901.3_10_M.1.1","Immune_Cells_1",NA
"P3.MAA000901.3_10_M.1.1","Edc_1",NA
"E20.MAA000901.3_10_M.1.1","Edc_2_coronary_vascular",NA
"H19.MAA000901.3_10_M.1.1","Fb_1",NA
"M8.MAA000901.3_10_M.1.1","Fb_1",NA
"H20.MAA000901.3_10_M.1.1","Edc_1",NA
"M9.MAA000901.3_10_M.1.1","Edc_2_coronary_vascular",NA
"P7.MAA000901.3_10_M.1.1","Edc_2_coronary_vascular",NA
"A3.MAA000901.3_10_M.1.1","Edc_2_coronary_vascular",NA
"M11.MAA000901.3_10_M.1.1","Edc_1",NA
"N21.MAA000901.3_10_M.1.1","Immune_Cells_2",NA
"H21.MAA000901.3_10_M.1.1","Fb_1",NA
"K18.MAA000901.3_10_M.1.1","Edc_1",NA
"C11.MAA000901.3_10_M.1.1","Edc_1",NA
"K19.MAA000901.3_10_M.1.1","Edc_1",NA
"A13.MAA000903.3_11_M.1.1","SMCs","Myofibroblast"
"B16.MAA000903.3_11_M.1.1","Immune_Cells_2",NA
"B17.MAA000903.3_11_M.1.1","Edc_1",NA
"A16.MAA000903.3_11_M.1.1","Fb_1",NA
"B18.MAA000903.3_11_M.1.1","SMCs","Myofibroblast"
"A17.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"B19.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"A18.MAA000903.3_11_M.1.1","Fb_2",NA
"B20.MAA000903.3_11_M.1.1","CMs",NA
"A19.MAA000903.3_11_M.1.1","Edc_1",NA
"A20.MAA000903.3_11_M.1.1","Fb_2",NA
"B22.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"A21.MAA000903.3_11_M.1.1","Fb_1",NA
"B1.MAA000903.3_11_M.1.1","Fb_1",NA
"C3.MAA000903.3_11_M.1.1","SMCs","Myofibroblast"
"B4.MAA000903.3_11_M.1.1","Fb_1",NA
"C8.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"A1.MAA000903.3_11_M.1.1","Fb_1",NA
"B6.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"C11.MAA000903.3_11_M.1.1","Fb_1",NA
"B7.MAA000903.3_11_M.1.1","Edc_1",NA
"A4.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"B8.MAA000903.3_11_M.1.1","Edc_1",NA
"A5.MAA000903.3_11_M.1.1","Fb_1",NA
"B9.MAA000903.3_11_M.1.1","Edc_1",NA
"A6.MAA000903.3_11_M.1.1","Fb_2",NA
"B10.MAA000903.3_11_M.1.1","Fb_2",NA
"A7.MAA000903.3_11_M.1.1","Edc_1",NA
"B11.MAA000903.3_11_M.1.1","Immune_Cells_2",NA
"A8.MAA000903.3_11_M.1.1","Fb_2",NA
"A12.MAA000903.3_11_M.1.1","Edc_1",NA
"B15.MAA000903.3_11_M.1.1","Edc_1",NA
"H11.MAA000903.3_11_M.1.1","Edc_1",NA
"J12.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"L11.MAA000903.3_11_M.1.1","Fb_1",NA
"N7.MAA000903.3_11_M.1.1","Fb_2",NA
"P1.MAA000903.3_11_M.1.1","SMCs","Myofibroblast"
"F7.MAA000903.3_11_M.1.1","Edc_1",NA
"H14.MAA000903.3_11_M.1.1","SMCs","Smooth_Muscle_Cells"
"J14.MAA000903.3_11_M.1.1","Red_blood_cells",NA
"N8.MAA000903.3_11_M.1.1","Fb_2",NA
"J16.MAA000903.3_11_M.1.1","Immune_Cells_2",NA
"P3.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"F8.MAA000903.3_11_M.1.1","Edc_1",NA
"H15.MAA000903.3_11_M.1.1","Edc_1",NA
"D3.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"F10.MAA000903.3_11_M.1.1","Edc_1",NA
"H16.MAA000903.3_11_M.1.1","CMs",NA
"J17.MAA000903.3_11_M.1.1","SMCs","Myofibroblast"
"L18.MAA000903.3_11_M.1.1","SMCs","Myofibroblast"
"P4.MAA000903.3_11_M.1.1","Immune_Cells_2",NA
"F11.MAA000903.3_11_M.1.1","Edc_1",NA
"H18.MAA000903.3_11_M.1.1","Edc_1",NA
"J22.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"H19.MAA000903.3_11_M.1.1","Fb_3",NA
"L20.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"N15.MAA000903.3_11_M.1.1","Edc_1",NA
"F15.MAA000903.3_11_M.1.1","Edc_1",NA
"P6.MAA000903.3_11_M.1.1","SMCs","Myofibroblast"
"K4.MAA000903.3_11_M.1.1","Edc_1",NA
"L22.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"P7.MAA000903.3_11_M.1.1","Fb_1",NA
"F17.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"K5.MAA000903.3_11_M.1.1","Edc_1",NA
"I8.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"K6.MAA000903.3_11_M.1.1","Edc_1",NA
"P9.MAA000903.3_11_M.1.1","Fb_1",NA
"D10.MAA000903.3_11_M.1.1","Fb_3",NA
"F21.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"G1.MAA000903.3_11_M.1.1","Fb_1",NA
"K7.MAA000903.3_11_M.1.1","Immune_Cells_2",NA
"N20.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"P10.MAA000903.3_11_M.1.1","SMCs","Myofibroblast"
"D11.MAA000903.3_11_M.1.1","SMCs","Myofibroblast"
"I13.MAA000903.3_11_M.1.1","SMCs","Myofibroblast"
"K9.MAA000903.3_11_M.1.1","Edc_1",NA
"P11.MAA000903.3_11_M.1.1","Edc_1",NA
"D12.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"M7.MAA000903.3_11_M.1.1","Edc_1",NA
"O1.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"P12.MAA000903.3_11_M.1.1","Immune_Cells_2",NA
"D19.MAA000903.3_11_M.1.1","Fb_1",NA
"G3.MAA000903.3_11_M.1.1","Edc_1",NA
"D20.MAA000903.3_11_M.1.1","Fb_1",NA
"D21.MAA000903.3_11_M.1.1","Edc_2_coronary_vascular",NA
"G9.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"K11.MAA000903.3_11_M.1.1","Edc_2_coronary_vascular",NA
"K12.MAA000903.3_11_M.1.1","Fb_1",NA
"P16.MAA000903.3_11_M.1.1","Fb_1",NA
"P17.MAA000903.3_11_M.1.1","Fb_2",NA
"G13.MAA000903.3_11_M.1.1","Edc_1",NA
"G14.MAA000903.3_11_M.1.1","Edc_3_endocardial",NA
"I20.MAA000903.3_11_M.1.1","SMCs","Myofibroblast"
"O6.MAA000903.3_11_M.1.1","Edc_1",NA
"P18.MAA000903.3_11_M.1.1","Fb_3",NA
"K19.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"E3.MAA000903.3_11_M.1.1","Fb_2",NA
"G17.MAA000903.3_11_M.1.1","Edc_3_endocardial",NA
"M16.MAA000903.3_11_M.1.1","Edc_1",NA
"J2.MAA000903.3_11_M.1.1","Fb_1",NA
"K22.MAA000903.3_11_M.1.1","Edc_1",NA
"M18.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"O11.MAA000903.3_11_M.1.1","Edc_1",NA
"P21.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"E5.MAA000903.3_11_M.1.1","Immune_Cells_2",NA
"G18.MAA000903.3_11_M.1.1","Edc_1",NA
"C14.MAA000903.3_11_M.1.1","Edc_1",NA
"E9.MAA000903.3_11_M.1.1","SMCs","Myofibroblast"
"J3.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"L1.MAA000903.3_11_M.1.1","Edc_3_endocardial",NA
"M22.MAA000903.3_11_M.1.1","Edc_2_coronary_vascular",NA
"O12.MAA000903.3_11_M.1.1","Edc_1",NA
"C15.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"E12.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"H2.MAA000903.3_11_M.1.1","Edc_1",NA
"P22.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"J4.MAA000903.3_11_M.1.1","Fb_1",NA
"C16.MAA000903.3_11_M.1.1","SMCs","Smooth_Muscle_Cells"
"L2.MAA000903.3_11_M.1.1","Edc_1",NA
"E13.MAA000903.3_11_M.1.1","Edc_2_coronary_vascular",NA
"J5.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"N1.MAA000903.3_11_M.1.1","Immune_Cells_1",NA
"L4.MAA000903.3_11_M.1.1","Fb_1",NA
"C17.MAA000903.3_11_M.1.1","Fb_1",NA
"J6.MAA000903.3_11_M.1.1","Fb_3",NA
"N3.MAA000903.3_11_M.1.1","Edc_3_endocardial",NA
"O16.MAA000903.3_11_M.1.1","Fb_1",NA
"O15.MAA000903.3_11_M.1.1","Edc_1",NA
"J9.MAA000903.3_11_M.1.1","Edc_1",NA
"N5.MAA000903.3_11_M.1.1","Fb_1",NA
"C18.MAA000903.3_11_M.1.1","Edc_1",NA
"H9.MAA000903.3_11_M.1.1","Fb_3",NA
"C19.MAA000903.3_11_M.1.1","Fb_1",NA
"J11.MAA000903.3_11_M.1.1","Edc_1",NA
"L9.MAA000903.3_11_M.1.1","Edc_1",NA
"N6.MAA000903.3_11_M.1.1","Edc_1",NA
"O19.MAA000903.3_11_M.1.1","Edc_1",NA
"H6.MAA000906.3_11_M.1.1","Red_blood_cells",NA
"B13.MAA000906.3_11_M.1.1","Red_blood_cells",NA
"H19.MAA000906.3_11_M.1.1","Edc_1",NA
"H22.MAA000906.3_11_M.1.1","Edc_2_coronary_vascular",NA
"P22.MAA000906.3_11_M.1.1","Edc_1",NA
"B17.MAA000906.3_11_M.1.1","Edc_1",NA
"D6.MAA000906.3_11_M.1.1","Red_blood_cells",NA
"B18.MAA000906.3_11_M.1.1","Edc_2_coronary_vascular",NA
"I17.MAA000906.3_11_M.1.1","Edc_1",NA
"B19.MAA000906.3_11_M.1.1","Edc_1",NA
"D15.MAA000906.3_11_M.1.1","Red_blood_cells",NA
"I18.MAA000906.3_11_M.1.1","Edc_1",NA
"M18.MAA000906.3_11_M.1.1","Fb_3",NA
"O17.MAA000906.3_11_M.1.1","Fb_1",NA
"B20.MAA000906.3_11_M.1.1","SMCs","Myofibroblast"
"D17.MAA000906.3_11_M.1.1","Edc_1",NA
"I20.MAA000906.3_11_M.1.1","Edc_1",NA
"M19.MAA000906.3_11_M.1.1","Edc_1",NA
"B21.MAA000906.3_11_M.1.1","Edc_1",NA
"D18.MAA000906.3_11_M.1.1","Edc_1",NA
"I22.MAA000906.3_11_M.1.1","Edc_1",NA
"M20.MAA000906.3_11_M.1.1","Edc_1",NA
"A17.MAA000906.3_11_M.1.1","Edc_1",NA
"O20.MAA000906.3_11_M.1.1","Edc_1",NA
"B22.MAA000906.3_11_M.1.1","Edc_1",NA
"D22.MAA000906.3_11_M.1.1","Fb_3",NA
"M21.MAA000906.3_11_M.1.1","Edc_1",NA
"O21.MAA000906.3_11_M.1.1","Edc_3_endocardial",NA
"M22.MAA000906.3_11_M.1.1","Edc_1",NA
"E4.MAA000906.3_11_M.1.1","Red_blood_cells",NA
"J10.MAA000906.3_11_M.1.1","Red_blood_cells",NA
"J18.MAA000906.3_11_M.1.1","Edc_1",NA
"E20.MAA000906.3_11_M.1.1","Red_blood_cells",NA
"A22.MAA000906.3_11_M.1.1","Edc_2_coronary_vascular",NA
"B3.MAA000906.3_11_M.1.1","Red_blood_cells",NA
"C17.MAA000906.3_11_M.1.1","Edc_1",NA
"F14.MAA000906.3_11_M.1.1","Red_blood_cells",NA
"K20.MAA000906.3_11_M.1.1","Edc_4_aorta",NA
"N18.MAA000906.3_11_M.1.1","Edc_2_coronary_vascular",NA
"F18.MAA000906.3_11_M.1.1","Edc_1",NA
"K21.MAA000906.3_11_M.1.1","Edc_1",NA
"N19.MAA000906.3_11_M.1.1","Edc_1",NA
"C18.MAA000906.3_11_M.1.1","Edc_1",NA
"F22.MAA000906.3_11_M.1.1","Edc_2_coronary_vascular",NA
"C19.MAA000906.3_11_M.1.1","Edc_1",NA
"B7.MAA000906.3_11_M.1.1","Red_blood_cells",NA
"C21.MAA000906.3_11_M.1.1","Edc_1",NA
"N21.MAA000906.3_11_M.1.1","Edc_2_coronary_vascular",NA
"C22.MAA000906.3_11_M.1.1","Edc_1",NA
"L17.MAA000906.3_11_M.1.1","Edc_1",NA
"P17.MAA000906.3_11_M.1.1","Edc_1",NA
"B18.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"B19.MAA000908.3_10_M.1.1","Edc_3_endocardial",NA
"B20.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"B21.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"B22.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"A17.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"A18.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"C17.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"A20.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"C18.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"A21.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"C19.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"A22.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"C20.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"C21.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"B1.MAA000908.3_10_M.1.1","Red_blood_cells",NA
"C22.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"B17.MAA000908.3_10_M.1.1","Fb_3",NA
"D20.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"K20.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"D21.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"G15.MAA000908.3_10_M.1.1","Red_blood_cells",NA
"J9.MAA000908.3_10_M.1.1","Red_blood_cells",NA
"K21.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"D22.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"G17.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"K22.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"G18.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"G19.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"P17.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"G20.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"J17.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"G21.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"J18.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"P18.MAA000908.3_10_M.1.1","Edc_3_endocardial",NA
"E17.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"G22.MAA000908.3_10_M.1.1","Edc_1",NA
"O17.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"P20.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"P19.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"J20.MAA000908.3_10_M.1.1","Edc_1",NA
"O18.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"P21.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"E18.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"P22.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"E20.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"H17.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"J22.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"E19.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"J21.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"N17.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"O19.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"E21.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"H18.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"M17.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"N19.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"N18.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"O21.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"O20.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"E22.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"H20.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"M18.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"N20.MAA000908.3_10_M.1.1","Edc_1",NA
"O22.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"H21.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"M19.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"N21.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"H22.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"M20.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"L17.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"M21.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"M22.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"F17.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"L18.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"F18.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"I17.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"F19.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"I18.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"L20.MAA000908.3_10_M.1.1","Edc_1",NA
"L21.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"F20.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"I19.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"F21.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"I20.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"L22.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"K17.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"D17.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"F22.MAA000908.3_10_M.1.1","Edc_1",NA
"I21.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"D19.MAA000908.3_10_M.1.1","Fb_1",NA
"D18.MAA000908.3_10_M.1.1","Fb_1",NA
"I22.MAA000908.3_10_M.1.1","Edc_1",NA
"K19.MAA000908.3_10_M.1.1","Edc_4_aorta",NA
"M19.MAA000917.3_11_M.1.1","Fb_1",NA
"M17.MAA000917.3_11_M.1.1","Fb_1",NA
"G10.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"D4.MAA000917.3_11_M.1.1","Edc_1",NA
"F8.MAA000917.3_11_M.1.1","Immune_Cells_1",NA
"F9.MAA000917.3_11_M.1.1","Fb_3",NA
"C1.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"F17.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"E16.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"G22.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"H9.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"H11.MAA000917.3_11_M.1.1","Edc_1",NA
"J18.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"I15.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"J19.MAA000917.3_11_M.1.1","Immune_Cells_2",NA
"I16.MAA000917.3_11_M.1.1","Red_blood_cells",NA
"J20.MAA000917.3_11_M.1.1","Immune_Cells_2",NA
"H14.MAA000917.3_11_M.1.1","Immune_Cells_2",NA
"I19.MAA000917.3_11_M.1.1","Immune_Cells_1",NA
"K2.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"I21.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"K3.MAA000917.3_11_M.1.1","Edc_1",NA
"D16.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"H2.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"D18.MAA000917.3_11_M.1.1","Red_blood_cells",NA
"D19.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"G2.MAA000917.3_11_M.1.1","SMCs","Myofibroblast"
"E22.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"C15.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"G5.MAA000917.3_11_M.1.1","Fb_1",NA
"I8.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"K16.MAA000917.3_11_M.1.1","Fb_1",NA
"O1.MAA000917.3_11_M.1.1","Fb_2",NA
"K17.MAA000917.3_11_M.1.1","Immune_Cells_1",NA
"O4.MAA000917.3_11_M.1.1","SMCs","Myofibroblast"
"L22.MAA000917.3_11_M.1.1","Immune_Cells_1",NA
"M2.MAA000917.3_11_M.1.1","Edc_1",NA
"M9.MAA000917.3_11_M.1.1","Immune_Cells_1",NA
"L7.MAA000917.3_11_M.1.1","Immune_Cells_1",NA
"L8.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"N16.MAA000917.3_11_M.1.1","Edc_1",NA
"N17.MAA000917.3_11_M.1.1","Edc_2_coronary_vascular",NA
"N18.MAA000917.3_11_M.1.1","SMCs","Smooth_Muscle_Cells"
"J6.MAA000917.3_11_M.1.1","Edc_1",NA
